time[s]	u[ft/s]	v[ft/s]	w[ft/s]	p[rad/s]	q[rad/s]	r[rad/s]	xf[ft]	yf[ft]	zf[ft]	e0	ex	ey	ez
3.3300000000E+00	1.3571383489E+00	0.0000000000E+00	2.9143736543E+01	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00	4.1684612020E+01	0.0000000000E+00	-1.2587694792E+02	1.0000000000E+00	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00
3.3400000000E+00	1.3423691154E+00	0.0000000000E+00	2.9146558785E+01	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00	4.1698109424E+01	0.0000000000E+00	-1.2558549640E+02	1.0000000000E+00	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00
3.3500000000E+00	1.3277594851E+00	0.0000000000E+00	2.9149325762E+01	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00	4.1711459935E+01	0.0000000000E+00	-1.2529401693E+02	1.0000000000E+00	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00
3.3600000000E+00	1.3133077644E+00	0.0000000000E+00	2.9152038486E+01	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00	4.1724665140E+01	0.0000000000E+00	-1.2500251007E+02	1.0000000000E+00	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00
3.3700000000E+00	1.2990122766E+00	0.0000000000E+00	2.9154697950E+01	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00	4.1737726611E+01	0.0000000000E+00	-1.2471097634E+02	1.0000000000E+00	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00
3.3800000000E+00	1.2848713623E+00	0.0000000000E+00	2.9157305131E+01	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00	4.1750645901E+01	0.0000000000E+00	-1.2441941628E+02	1.0000000000E+00	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00
3.3900000000E+00	1.2708833786E+00	0.0000000000E+00	2.9159860986E+01	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00	4.1763424548E+01	0.0000000000E+00	-1.2412783041E+02	1.0000000000E+00	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00
3.4000000000E+00	1.2570466995E+00	0.0000000000E+00	2.9162366459E+01	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00	4.1776064073E+01	0.0000000000E+00	-1.2383621923E+02	1.0000000000E+00	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00
3.4100000000E+00	1.2433597154E+00	0.0000000000E+00	2.9164822474E+01	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00	4.1788565981E+01	0.0000000000E+00	-1.2354458325E+02	1.0000000000E+00	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00
3.4200000000E+00	1.2298208330E+00	0.0000000000E+00	2.9167229940E+01	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00	4.1800931761E+01	0.0000000000E+00	-1.2325292294E+02	1.0000000000E+00	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00
3.4300000000E+00	1.2164284753E+00	0.0000000000E+00	2.9169589749E+01	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00	4.1813162886E+01	0.0000000000E+00	-1.2296123881E+02	1.0000000000E+00	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00
3.4400000000E+00	1.2031810814E+00	0.0000000000E+00	2.9171902779E+01	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00	4.1825260813E+01	0.0000000000E+00	-1.2266953130E+02	1.0000000000E+00	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00
3.4500000000E+00	1.1900771064E+00	0.0000000000E+00	2.9174169891E+01	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00	4.1837226985E+01	0.0000000000E+00	-1.2237780090E+02	1.0000000000E+00	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00
3.4600000000E+00	1.1771150210E+00	0.0000000000E+00	2.9176391931E+01	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00	4.1849062828E+01	0.0000000000E+00	-1.2208604806E+02	1.0000000000E+00	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00
3.4700000000E+00	1.1642933117E+00	0.0000000000E+00	2.9178569729E+01	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00	4.1860769754E+01	0.0000000000E+00	-1.2179427321E+02	1.0000000000E+00	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00
3.4800000000E+00	1.1516104804E+00	0.0000000000E+00	2.9180704102E+01	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00	4.1872349158E+01	0.0000000000E+00	-1.2150247681E+02	1.0000000000E+00	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00
3.4900000000E+00	1.1390650444E+00	0.0000000000E+00	2.9182795851E+01	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00	4.1883802421E+01	0.0000000000E+00	-1.2121065927E+02	1.0000000000E+00	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00
3.5000000000E+00	1.1266555363E+00	0.0000000000E+00	2.9184845763E+01	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00	4.1895130912E+01	0.0000000000E+00	-1.2091882103E+02	1.0000000000E+00	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00
3.5100000000E+00	1.1143805038E+00	0.0000000000E+00	2.9186854612E+01	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00	4.1906335980E+01	0.0000000000E+00	-1.2062696249E+02	1.0000000000E+00	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00
3.5200000000E+00	1.1022385094E+00	0.0000000000E+00	2.9188823157E+01	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00	4.1917418965E+01	0.0000000000E+00	-1.2033508407E+02	1.0000000000E+00	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00
3.5300000000E+00	1.0902281305E+00	0.0000000000E+00	2.9190752142E+01	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00	4.1928381189E+01	0.0000000000E+00	-1.2004318616E+02	1.0000000000E+00	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00
3.5400000000E+00	1.0783479591E+00	0.0000000000E+00	2.9192642302E+01	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00	4.1939223962E+01	0.0000000000E+00	-1.1975126916E+02	1.0000000000E+00	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00
3.5500000000E+00	1.0665966019E+00	0.0000000000E+00	2.9194494355E+01	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00	4.1949948578E+01	0.0000000000E+00	-1.1945933344E+02	1.0000000000E+00	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00
3.5600000000E+00	1.0549726798E+00	0.0000000000E+00	2.9196309007E+01	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00	4.1960556319E+01	0.0000000000E+00	-1.1916737940E+02	1.0000000000E+00	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00
3.5700000000E+00	1.0434748282E+00	0.0000000000E+00	2.9198086951E+01	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00	4.1971048452E+01	0.0000000000E+00	-1.1887540739E+02	1.0000000000E+00	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00
3.5800000000E+00	1.0321016963E+00	0.0000000000E+00	2.9199828869E+01	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00	4.1981426231E+01	0.0000000000E+00	-1.1858341778E+02	1.0000000000E+00	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00
3.5900000000E+00	1.0208519477E+00	0.0000000000E+00	2.9201535430E+01	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00	4.1991690897E+01	0.0000000000E+00	-1.1829141093E+02	1.0000000000E+00	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00
3.6000000000E+00	1.0097242596E+00	0.0000000000E+00	2.9203207291E+01	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00	4.2001843677E+01	0.0000000000E+00	-1.1799938718E+02	1.0000000000E+00	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00
3.6100000000E+00	9.9871732290E-01	0.0000000000E+00	2.9204845096E+01	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00	4.2011885785E+01	0.0000000000E+00	-1.1770734689E+02	1.0000000000E+00	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00
3.6200000000E+00	9.8782984233E-01	0.0000000000E+00	2.9206449478E+01	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00	4.2021818421E+01	0.0000000000E+00	-1.1741529039E+02	1.0000000000E+00	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00
3.6300000000E+00	9.7706053594E-01	0.0000000000E+00	2.9208021060E+01	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00	4.2031642775E+01	0.0000000000E+00	-1.1712321801E+02	1.0000000000E+00	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00
3.6400000000E+00	9.6640813516E-01	0.0000000000E+00	2.9209560452E+01	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00	4.2041360022E+01	0.0000000000E+00	-1.1683113008E+02	1.0000000000E+00	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00
3.6500000000E+00	9.5587138466E-01	0.0000000000E+00	2.9211068254E+01	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00	4.2050971323E+01	0.0000000000E+00	-1.1653902691E+02	1.0000000000E+00	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00
3.6600000000E+00	9.4544904218E-01	0.0000000000E+00	2.9212545054E+01	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00	4.2060477831E+01	0.0000000000E+00	-1.1624690882E+02	1.0000000000E+00	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00
3.6700000000E+00	9.3513987845E-01	0.0000000000E+00	2.9213991430E+01	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00	4.2069880682E+01	0.0000000000E+00	-1.1595477611E+02	1.0000000000E+00	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00
3.6800000000E+00	9.2494267703E-01	0.0000000000E+00	2.9215407951E+01	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00	4.2079181002E+01	0.0000000000E+00	-1.1566262909E+02	1.0000000000E+00	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00
3.6900000000E+00	9.1485623422E-01	0.0000000000E+00	2.9216795172E+01	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00	4.2088379904E+01	0.0000000000E+00	-1.1537046805E+02	1.0000000000E+00	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00
3.7000000000E+00	9.0487935889E-01	0.0000000000E+00	2.9218153642E+01	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00	4.2097478491E+01	0.0000000000E+00	-1.1507829328E+02	1.0000000000E+00	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00
3.7100000000E+00	8.9501087240E-01	0.0000000000E+00	2.9219483897E+01	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00	4.2106477853E+01	0.0000000000E+00	-1.1478610507E+02	1.0000000000E+00	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00
3.7200000000E+00	8.8524960848E-01	0.0000000000E+00	2.9220786465E+01	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00	4.2115379066E+01	0.0000000000E+00	-1.1449390369E+02	1.0000000000E+00	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00
3.7300000000E+00	8.7559441306E-01	0.0000000000E+00	2.9222061863E+01	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00	4.2124183199E+01	0.0000000000E+00	-1.1420168943E+02	1.0000000000E+00	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00
3.7400000000E+00	8.6604414421E-01	0.0000000000E+00	2.9223310601E+01	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00	4.2132891304E+01	0.0000000000E+00	-1.1390946255E+02	1.0000000000E+00	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00
3.7500000000E+00	8.5659767199E-01	0.0000000000E+00	2.9224533176E+01	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00	4.2141504427E+01	0.0000000000E+00	-1.1361722331E+02	1.0000000000E+00	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00
3.7600000000E+00	8.4725387833E-01	0.0000000000E+00	2.9225730080E+01	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00	4.2150023600E+01	0.0000000000E+00	-1.1332497197E+02	1.0000000000E+00	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00
3.7700000000E+00	8.3801165693E-01	0.0000000000E+00	2.9226901793E+01	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00	4.2158449844E+01	0.0000000000E+00	-1.1303270879E+02	1.0000000000E+00	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00
3.7800000000E+00	8.2886991314E-01	0.0000000000E+00	2.9228048787E+01	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00	4.2166784168E+01	0.0000000000E+00	-1.1274043402E+02	1.0000000000E+00	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00
3.7900000000E+00	8.1982756383E-01	0.0000000000E+00	2.9229171526E+01	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00	4.2175027573E+01	0.0000000000E+00	-1.1244814789E+02	1.0000000000E+00	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00
3.8000000000E+00	8.1088353729E-01	0.0000000000E+00	2.9230270465E+01	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00	4.2183181047E+01	0.0000000000E+00	-1.1215585066E+02	1.0000000000E+00	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00
3.8100000000E+00	8.0203677312E-01	0.0000000000E+00	2.9231346051E+01	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00	4.2191245568E+01	0.0000000000E+00	-1.1186354256E+02	1.0000000000E+00	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00
3.8200000000E+00	7.9328622210E-01	0.0000000000E+00	2.9232398722E+01	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00	4.2199222103E+01	0.0000000000E+00	-1.1157122382E+02	1.0000000000E+00	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00
3.8300000000E+00	7.8463084610E-01	0.0000000000E+00	2.9233428909E+01	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00	4.2207111610E+01	0.0000000000E+00	-1.1127889466E+02	1.0000000000E+00	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00
3.8400000000E+00	7.7606961797E-01	0.0000000000E+00	2.9234437035E+01	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00	4.2214915034E+01	0.0000000000E+00	-1.1098655531E+02	1.0000000000E+00	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00
3.8500000000E+00	7.6760152140E-01	0.0000000000E+00	2.9235423515E+01	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00	4.2222633313E+01	0.0000000000E+00	-1.1069420599E+02	1.0000000000E+00	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00
3.8600000000E+00	7.5922555085E-01	0.0000000000E+00	2.9236388756E+01	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00	4.2230267372E+01	0.0000000000E+00	-1.1040184692E+02	1.0000000000E+00	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00
3.8700000000E+00	7.5094071141E-01	0.0000000000E+00	2.9237333157E+01	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00	4.2237818127E+01	0.0000000000E+00	-1.1010947829E+02	1.0000000000E+00	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00
3.8800000000E+00	7.4274601871E-01	0.0000000000E+00	2.9238257111E+01	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00	4.2245286486E+01	0.0000000000E+00	-1.0981710032E+02	1.0000000000E+00	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00
3.8900000000E+00	7.3464049884E-01	0.0000000000E+00	2.9239161004E+01	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00	4.2252673345E+01	0.0000000000E+00	-1.0952471321E+02	1.0000000000E+00	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00
3.9000000000E+00	7.2662318818E-01	0.0000000000E+00	2.9240045213E+01	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00	4.2259979590E+01	0.0000000000E+00	-1.0923231717E+02	1.0000000000E+00	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00
3.9100000000E+00	7.1869313335E-01	0.0000000000E+00	2.9240910110E+01	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00	4.2267206100E+01	0.0000000000E+00	-1.0893991237E+02	1.0000000000E+00	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00
3.9200000000E+00	7.1084939110E-01	0.0000000000E+00	2.9241756058E+01	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00	4.2274353741E+01	0.0000000000E+00	-1.0864749903E+02	1.0000000000E+00	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00
3.9300000000E+00	7.0309102818E-01	0.0000000000E+00	2.9242583416E+01	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00	4.2281423372E+01	0.0000000000E+00	-1.0835507731E+02	1.0000000000E+00	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00
3.9400000000E+00	6.9541712127E-01	0.0000000000E+00	2.9243392535E+01	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00	4.2288415843E+01	0.0000000000E+00	-1.0806264742E+02	1.0000000000E+00	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00
3.9500000000E+00	6.8782675685E-01	0.0000000000E+00	2.9244183759E+01	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00	4.2295331993E+01	0.0000000000E+00	-1.0777020952E+02	1.0000000000E+00	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00
3.9600000000E+00	6.8031903115E-01	0.0000000000E+00	2.9244957425E+01	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00	4.2302172653E+01	0.0000000000E+00	-1.0747776380E+02	1.0000000000E+00	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00
3.9700000000E+00	6.7289304999E-01	0.0000000000E+00	2.9245713867E+01	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00	4.2308938646E+01	0.0000000000E+00	-1.0718531043E+02	1.0000000000E+00	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00
3.9800000000E+00	6.6554792871E-01	0.0000000000E+00	2.9246453410E+01	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00	4.2315630784E+01	0.0000000000E+00	-1.0689284958E+02	1.0000000000E+00	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00
3.9900000000E+00	6.5828279209E-01	0.0000000000E+00	2.9247176373E+01	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00	4.2322249871E+01	0.0000000000E+00	-1.0660038142E+02	1.0000000000E+00	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00
4.0000000000E+00	6.5109677422E-01	0.0000000000E+00	2.9247883070E+01	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00	4.2328796703E+01	0.0000000000E+00	-1.0630790611E+02	1.0000000000E+00	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00
4.0100000000E+00	6.4398901844E-01	0.0000000000E+00	2.9248573809E+01	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00	4.2335272068E+01	0.0000000000E+00	-1.0601542381E+02	1.0000000000E+00	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00
4.0200000000E+00	6.3695867722E-01	0.0000000000E+00	2.9249248893E+01	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00	4.2341676742E+01	0.0000000000E+00	-1.0572293468E+02	1.0000000000E+00	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00
4.0300000000E+00	6.3000491206E-01	0.0000000000E+00	2.9249908618E+01	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00	4.2348011496E+01	0.0000000000E+00	-1.0543043888E+02	1.0000000000E+00	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00
4.0400000000E+00	6.2312689343E-01	0.0000000000E+00	2.9250553275E+01	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00	4.2354277093E+01	0.0000000000E+00	-1.0513793656E+02	1.0000000000E+00	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00
4.0500000000E+00	6.1632380065E-01	0.0000000000E+00	2.9251183150E+01	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00	4.2360474284E+01	0.0000000000E+00	-1.0484542787E+02	1.0000000000E+00	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00
4.0600000000E+00	6.0959482183E-01	0.0000000000E+00	2.9251798524E+01	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00	4.2366603816E+01	0.0000000000E+00	-1.0455291295E+02	1.0000000000E+00	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00
4.0700000000E+00	6.0293915371E-01	0.0000000000E+00	2.9252399671E+01	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00	4.2372666425E+01	0.0000000000E+00	-1.0426039194E+02	1.0000000000E+00	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00
4.0800000000E+00	5.9635600168E-01	0.0000000000E+00	2.9252986862E+01	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00	4.2378662840E+01	0.0000000000E+00	-1.0396786500E+02	1.0000000000E+00	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00
4.0900000000E+00	5.8984457958E-01	0.0000000000E+00	2.9253560361E+01	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00	4.2384593784E+01	0.0000000000E+00	-1.0367533225E+02	1.0000000000E+00	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00
4.1000000000E+00	5.8340410969E-01	0.0000000000E+00	2.9254120429E+01	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00	4.2390459968E+01	0.0000000000E+00	-1.0338279384E+02	1.0000000000E+00	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00
4.1100000000E+00	5.7703382261E-01	0.0000000000E+00	2.9254667322E+01	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00	4.2396262100E+01	0.0000000000E+00	-1.0309024989E+02	1.0000000000E+00	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00
4.1200000000E+00	5.7073295717E-01	0.0000000000E+00	2.9255201289E+01	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00	4.2402000876E+01	0.0000000000E+00	-1.0279770053E+02	1.0000000000E+00	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00
4.1300000000E+00	5.6450076037E-01	0.0000000000E+00	2.9255722576E+01	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00	4.2407676988E+01	0.0000000000E+00	-1.0250514590E+02	1.0000000000E+00	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00
4.1400000000E+00	5.5833648727E-01	0.0000000000E+00	2.9256231425E+01	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00	4.2413291118E+01	0.0000000000E+00	-1.0221258612E+02	1.0000000000E+00	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00
4.1500000000E+00	5.5223940092E-01	0.0000000000E+00	2.9256728073E+01	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00	4.2418843942E+01	0.0000000000E+00	-1.0192002132E+02	1.0000000000E+00	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00
4.1600000000E+00	5.4620877227E-01	0.0000000000E+00	2.9257212751E+01	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00	4.2424336128E+01	0.0000000000E+00	-1.0162745160E+02	1.0000000000E+00	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00
4.1700000000E+00	5.4024388010E-01	0.0000000000E+00	2.9257685688E+01	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00	4.2429768336E+01	0.0000000000E+00	-1.0133487710E+02	1.0000000000E+00	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00
4.1800000000E+00	5.3434401091E-01	0.0000000000E+00	2.9258147108E+01	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00	4.2435141222E+01	0.0000000000E+00	-1.0104229793E+02	1.0000000000E+00	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00
4.1900000000E+00	5.2850845888E-01	0.0000000000E+00	2.9258597229E+01	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00	4.2440455431E+01	0.0000000000E+00	-1.0074971420E+02	1.0000000000E+00	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00
4.2000000000E+00	5.2273652576E-01	0.0000000000E+00	2.9259036268E+01	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00	4.2445711603E+01	0.0000000000E+00	-1.0045712602E+02	1.0000000000E+00	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00
4.2100000000E+00	5.1702752081E-01	0.0000000000E+00	2.9259464435E+01	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00	4.2450910371E+01	0.0000000000E+00	-1.0016453351E+02	1.0000000000E+00	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00
4.2200000000E+00	5.1138076069E-01	0.0000000000E+00	2.9259881939E+01	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00	4.2456052361E+01	0.0000000000E+00	-9.9871936767E+01	1.0000000000E+00	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00
4.2300000000E+00	5.0579556943E-01	0.0000000000E+00	2.9260288982E+01	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00	4.2461138192E+01	0.0000000000E+00	-9.9579335904E+01	1.0000000000E+00	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00
