         t[s]                   u[ft/s]               v[ft/s]                 w[ft/s]                p[rad/s]             q[rad/s]            r[rad/s]                x[ft]                  y[ft]                  z[ft]                    e0                   ex                      ey                   ez
   0.1280000000000E+01   0.4157292751178E+02   0.0000000000000E+00  -0.8444270053753E+01   0.0000000000000E+00   0.0000000000000E+00   0.0000000000000E+00   0.6769462999217E+02   0.0000000000000E+00  -0.4638728149473E+02   0.1000000000000E+01   0.0000000000000E+00   0.0000000000000E+00   0.0000000000000E+00
   0.1290000000000E+01   0.4145845844920E+02   0.0000000000000E+00  -0.8099722949939E+01   0.0000000000000E+00   0.0000000000000E+00   0.0000000000000E+00   0.6810978626079E+02   0.0000000000000E+00  -0.4647000058874E+02   0.1000000000000E+01   0.0000000000000E+00   0.0000000000000E+00   0.0000000000000E+00
   0.1300000000000E+01   0.4134477598674E+02   0.0000000000000E+00  -0.7756214817543E+01   0.0000000000000E+00   0.0000000000000E+00   0.0000000000000E+00   0.6852380178313E+02   0.0000000000000E+00  -0.4654927941693E+02   0.1000000000000E+01   0.0000000000000E+00   0.0000000000000E+00   0.0000000000000E+00
   0.1310000000000E+01   0.4123186659017E+02   0.0000000000000E+00  -0.7413733370310E+01   0.0000000000000E+00   0.0000000000000E+00   0.0000000000000E+00   0.6893668435739E+02   0.0000000000000E+00  -0.4662512830734E+02   0.1000000000000E+01   0.0000000000000E+00   0.0000000000000E+00   0.0000000000000E+00
   0.1320000000000E+01   0.4111971687424E+02   0.0000000000000E+00  -0.7072266611451E+01   0.0000000000000E+00   0.0000000000000E+00   0.0000000000000E+00   0.6934844164718E+02   0.0000000000000E+00  -0.4669755746659E+02   0.1000000000000E+01   0.0000000000000E+00   0.0000000000000E+00   0.0000000000000E+00
   0.1330000000000E+01   0.4100831360062E+02   0.0000000000000E+00  -0.6731802830584E+01   0.0000000000000E+00   0.0000000000000E+00   0.0000000000000E+00   0.6975908118299E+02   0.0000000000000E+00  -0.4676657698279E+02   0.1000000000000E+01   0.0000000000000E+00   0.0000000000000E+00   0.0000000000000E+00
   0.1340000000000E+01   0.4089764367594E+02   0.0000000000000E+00  -0.6392330600723E+01   0.0000000000000E+00   0.0000000000000E+00   0.0000000000000E+00   0.7016861036367E+02   0.0000000000000E+00  -0.4683219682833E+02   0.1000000000000E+01   0.0000000000000E+00   0.0000000000000E+00   0.0000000000000E+00
   0.1350000000000E+01   0.4078769414995E+02   0.0000000000000E+00  -0.6053838775325E+01   0.0000000000000E+00   0.0000000000000E+00   0.0000000000000E+00   0.7057703645782E+02   0.0000000000000E+00  -0.4689442686278E+02   0.1000000000000E+01   0.0000000000000E+00   0.0000000000000E+00   0.0000000000000E+00
   0.1360000000000E+01   0.4067845221370E+02   0.0000000000000E+00  -0.5716316485382E+01   0.0000000000000E+00   0.0000000000000E+00   0.0000000000000E+00   0.7098436660528E+02   0.0000000000000E+00  -0.4695327683559E+02   0.1000000000000E+01   0.0000000000000E+00   0.0000000000000E+00   0.0000000000000E+00
   0.1370000000000E+01   0.4056990519787E+02   0.0000000000000E+00  -0.5379753136568E+01   0.0000000000000E+00   0.0000000000000E+00   0.0000000000000E+00   0.7139060781848E+02   0.0000000000000E+00  -0.4700875638892E+02   0.1000000000000E+01   0.0000000000000E+00   0.0000000000000E+00   0.0000000000000E+00
